"year","week","cos_pi","cos_pi_2","cos_pi_3","cos_pi_4","sin_pi","sin_pi_2","sin_pi_3","sin_pi_4","Afghanistan","Angola","Bangladesh","Benin","Bhutan","Burkina.Faso","Burundi","Cambodia","Central.African.Republic","Chad","Democratic.Republic.of.the.Congo","Djibouti","Eritrea","Ethiopia","Gambia","Guinea","Guinea.Bissau","Haiti","Laos","Lesotho","Liberia","Madagascar","Malawi","Mali","Mozambique","Nepal","Niger","Rwanda","Somalia","South.Sudan","Sudan","Togo","Uganda","United.Republic.of.Tanzania","Zambia","Yemen"
1992,34,-0.568064746731156,-0.354604887042535,0.970941817426052,-0.748510748171101,-0.822983865893656,0.935016242685415,-0.239315664287557,-0.663122658240795,29.4822694357485,27.1751339635699,33.3826248730141,30.1295726940442,20.0472674755686,33.4628028325998,30.2189661642817,30.6383961289345,32.8439135563417,33.9401039180826,31.559360655786,39.757529781779,25.3589347321803,21.8183930562679,32.8896566359116,30.3148509437756,31.3423659956947,31.4201130068533,33.3120778708104,23.6372928074791,29.8614357011691,25.1699460828062,27.669419913591,32.4462898143525,32.1977164077871,34.1924097543691,35.3113173903908,28.5585275378047,30.9939450166527,32.4726414111353,38.6809148229084,29.8904951588465,27.4308655315758,30.8360268936898,29.2111546417607,29.3394127188037
1992,35,-0.464723172043769,-0.568064746731155,0.992708874098054,-0.354604887042538,-0.88545602565321,0.822983865893657,0.120536680255324,-0.935016242685414,28.6888237813867,27.4178937399843,33.522027823882,30.3061316217898,20.0069369229094,33.6524913986982,30.4695730981917,30.5989759074314,32.9477839702871,34.3805628446048,31.9355713913327,39.3699256571985,25.6841430121445,22.0771550415656,32.9568134507279,30.5146331962799,31.5041935062817,31.2970943341947,33.2140061830561,24.6140503678482,30.1051047687964,25.7479630810625,28.3206290309947,32.6177712207554,32.8451571950352,34.2512226834722,35.645217032495,28.6434287047092,31.2735517963552,32.7581275381879,39.0262683146917,30.0745411085285,27.5383305497784,31.2119811188386,30.1014462973111,29.1527618070532
1992,36,-0.354604887042536,-0.748510748171101,0.88545602565321,0.120536680255322,-0.935016242685415,0.663122658240796,0.464723172043768,-0.992708874098054,27.791641116127,27.7029818339295,33.6399625662524,30.5048249763738,19.8982150783419,33.9736652816876,30.6548934057744,30.5580940844128,33.0163767895015,35.0418911956442,32.2437530533506,38.9136568828593,25.9738098251521,22.3421445952277,33.0995150590218,30.7318141592071,31.712741306479,31.1417634238366,33.1323057145213,25.5236199429408,30.399194720677,26.3466464487299,28.9442559185522,32.895602534511,33.4023418920759,34.2587427158314,36.1238209382516,28.673378209816,31.5573413553194,33.052290317168,39.4431997405753,30.2930729993671,27.6447673480441,31.5948213092851,30.9566177971166,28.871250379062
1992,37,-0.239315664287558,-0.88545602565321,0.663122658240796,0.568064746731156,-0.970941817426052,0.464723172043769,0.748510748171101,-0.822983865893656,26.7926529712583,28.0209165814683,33.7208422802468,30.7229354921535,19.7033276712566,34.418557893888,30.7555081572872,30.5273826096871,33.0554663753751,35.8516662448675,32.4780443947534,38.3845893436158,26.1687871156598,22.5956152819352,33.3177157038594,30.9568470252537,31.9552431532149,30.9635762054781,33.0706794214403,26.3305975588538,30.7228477961998,26.9469024163655,29.5301333568844,33.2762294136136,33.8349992554796,34.1949750272124,36.7109794617616,28.6434354263915,31.8122165963178,33.3306847627602,39.8676853180346,30.5422246634879,27.743945915776,31.9748182065855,31.7469083943206,28.4759044722154
1992,38,-0.120536680255324,-0.970941817426052,0.354604887042536,0.885456025653209,-0.992708874098054,0.239315664287559,0.935016242685415,-0.46472317204377,25.692977106932,28.3620646185041,33.7527589219935,30.9630813090104,19.4179510353728,34.9679698600506,30.7614585353455,30.5177649378888,33.0795397543515,36.7223731771265,32.6407310084507,37.7876163133483,26.2339126688665,22.8281409366636,33.607346336398,31.1850859883183,32.2197692834484,30.772517172322,33.0266894814881,27.0131921411223,31.0548103278945,27.5291310758049,30.0739355634339,33.7488675352583,34.1277895617381,34.0474734142357,37.3592034930161,28.5558235148805,32.0109392747642,33.5766130341142,40.2339626426601,30.8200837793969,27.8304400211274,32.3469168552506,32.4464591536548,27.9651769898368
1992,39,-1.83690953073357e-16,-1,5.5107285922007e-16,1,-1,3.67381906146713e-16,1,-7.34763812293426e-16,24.4947420866677,28.7159799408882,33.7261689848473,31.2303300457715,19.0517200131312,35.589326878542,30.6736243470182,30.5365488263205,33.1071493364755,37.5615680227664,32.7395824731114,37.1372969753698,26.162632628928,23.0370069599131,33.9578300774138,31.4156309007863,32.4951281830873,30.5778002897923,32.9915343663834,27.5647103771155,31.3751875260631,28.0737806341372,30.5728586531322,34.2920092263444,34.2863721930414,33.8101588394474,38.0119611376044,28.4196276429372,32.1368309204421,33.7830469525886,40.481865568994,31.1244685701369,27.9000095237936,32.7087323120719,33.0324616982106,27.3568536476905
1992,40,0.120536680255323,-0.970941817426052,-0.354604887042534,0.88545602565321,-0.992708874098054,-0.239315664287558,0.935016242685416,0.464723172043769,23.2026939830523,29.0710460346812,33.632049809298,31.5285418274273,18.6252245770066,36.2370043025186,30.5033670206704,30.5854661200684,33.1555342067597,38.2824945267347,32.7849505783904,36.4560372122896,25.9754622802171,23.2234139108414,34.3504724967788,31.6493524317452,32.7705405414075,30.3866601024939,32.9512060390007,27.9929589686305,31.6670755336919,28.5623749648945,31.0213108703516,34.8718211033727,34.3356491951142,33.480937311194,38.6075475627458,28.2493073304454,32.1864755004761,33.9524781151319,40.5632625477694,31.4506644566439,27.9499154313551,33.0577764934587,33.4844831646645,26.6859426946927
1992,41,0.239315664287557,-0.88545602565321,-0.663122658240794,0.568064746731157,-0.970941817426052,-0.464723172043768,0.748510748171103,0.822983865893655,21.8252615379028,29.414667659183,33.4603229695154,31.8569516259096,18.1643014790074,36.8554081047131,30.2705716724768,30.660066007033,33.2358530502946,38.8136623418226,32.7872798454757,35.7702887767062,25.7129865349893,23.3894342183137,34.7584203430929,31.8866721121836,33.0353739882688,30.2034725431972,32.8888184824417,28.3176998195242,31.9179513105052,28.9789195617337,31.4078923034111,35.4433105469541,34.3144834197587,33.0590181791533,39.0844175749652,28.0623799463152,32.1698382823534,34.0949072156037,40.4468386256801,31.789835187248,27.9791988187,33.3887824353248,33.7845164673972,25.9990128433114
1992,42,0.354604887042536,-0.748510748171101,-0.88545602565321,0.120536680255323,-0.935016242685415,-0.663122658240795,0.464723172043769,0.992708874098054,20.374927258006,29.7341004053048,33.1993052188409,32.2079463813465,17.6931080360475,37.3847308517609,30.0005148918461,30.7505571767144,33.3502069564128,39.10613054438,32.7555011655186,35.1057326539053,25.4252619815728,23.535641633206,35.1485719287504,32.1257107179041,33.2792032243607,30.0293976963713,32.7876868198551,28.5666080434035,32.1207009975067,29.3114526522392,31.7146092369036,35.9545319890964,34.2679174268031,32.5429044465345,39.387544364109,27.8767876117121,32.107768184207,34.2245828449931,40.1207466285435,32.128651339524,27.988933935458,33.6919730252457,33.9180530682024,25.3462173351643
1992,43,0.464723172043768,-0.568064746731157,-0.992708874098054,-0.354604887042533,-0.88545602565321,-0.822983865893656,0.120536680255325,0.935016242685416,18.8679470328652,30.0178185146393,32.8366954680605,32.5667025421396,17.2277861007062,37.7686876048028,29.7201779811632,30.843871731463,33.4911839715653,39.1376690576916,32.6965088686824,34.4826618271516,25.1601870873589,23.6600791917417,35.4853861489153,32.3613106043256,33.4923566320911,29.8626434356513,32.6346093780135,28.7704139400725,32.2741738435158,29.5534227047283,31.9186982059791,36.3533838045756,34.2384379567309,31.9298410029337,39.4750635870904,27.7084929648744,32.0274163664325,34.3563379073655,39.5929845389304,32.4503671549025,27.982429759108,33.9528851228811,33.8761280361239,24.7727311754594
1992,44,0.568064746731155,-0.354604887042538,-0.970941817426052,-0.748510748171098,-0.822983865893657,-0.935016242685414,-0.239315664287556,0.663122658240799,17.3236283217664,30.2571518532461,32.3621931275338,32.9128928968856,16.7724044359625,37.9630174642582,29.4546837741186,30.9264611703299,33.6440350169228,38.9135015482,32.6156287302565,33.912728489186,24.9535094409123,23.7588148049584,35.7360718014697,32.5852095634334,33.6669532710513,29.6993270961898,32.4227826358489,28.9580169492747,32.383169177151,29.704564838404,31.9967641841406,36.5958782082494,34.2580266319619,31.2171059247158,39.3242537787086,27.569757351697,31.956555089179,34.5023994919159,38.8896741760951,32.7371996698699,27.9653160493236,34.1539624763141,33.6579336489801,24.3114264126682
